0.7936430850051207	0.882287979868041
0.8871965981537583	0.5299947457755546
0.894555740172622	0.9105487917288192
0.4717833459224091	0.6144274703992694
0.9758521556556269	0.9004772517767412
0.5082789042612795	0.5302822510052334
0.12232886034463553	0.8036852553437253
0.7426038108220415	0.5017271266254162
0.5242691134214884	0.8563925925937813
0.09023109139302576	0.6358436688793044
0.2909811453572939	0.8401479039117012
0.47683418680751166	0.5196222512115652
0.9746347365277286	0.10616976093482833
0.20254083615548424	0.9454398129568664
0.11007043202720834	0.87329379388247
0.13283251488344128	0.15796265409350363
0.403436719276727	0.017282067885825092
0.36563069705641327	0.4629795216366345
0.7043623606732197	0.8406708537740625
0.9885364235958743	0.9092318028304104
0.9918096734598508	0.13461931597904897
0.07481149238201168	0.7756155070987508
0.23796084514259153	0.4195500612051213
0.22806586775708704	0.8600247983722248
0.4995488276922918	0.5135285345994982
0.74808717604619	0.44496681668591065
0.15786807508235556	0.703304433240435
0.5896270329499039	0.7432491960874178
0.5529166924115978	0.9847960023068464
0.3297866763200782	0.8197513244437293
0.11552062857883916	0.9655802629856305
0.033997606236265354	0.9356469499996266
0.19374508891575726	0.38213323201725014
0.343359401478865	0.12824423718628142
0.0880070511632508	0.7573867993093086
0.9049117909656147	0.263402789877196
0.8851800169962877	0.9159271204640358
0.5422134712567115	0.5840297293773492
0.04500871554337926	0.21274982495668837
0.40892128266377514	0.2224087598598118
0.5787031510753481	0.8701994437981246
0.9650732043492316	0.0706896953635775
0.9430531058125785	0.8682995158628071
0.9240386388866293	0.27645675367383316
0.5892397026376378	0.3563611166193792
0.6739367571947213	0.9083640856224694
0.06535307373499466	0.7394484771308353
0.8040438426329574	0.33315893411687625
0.5672218680303566	0.27026907684796386
0.9177191257718357	0.959953350229273
0.6168322570247896	0.23074737143770507
0.1561100935928752	0.7809051796671458
0.2174994262032719	0.1737084868576
0.3630661063036509	0.22465347563729365
0.643772351887002	0.7737374257329371
0.4930390886821908	0.7795451330780612
